respondent_id,Stokke_Xplory_Stroller_only,Stokke_Xplory_with_Carry_Cot,Babyzen_Yoyo2_Stroller_only,Babyzen_Yoyo2_with_Carry_Cot,Cybex_Priam,Mima_Xari,Joolz_Day,Bugaboo_Fox_3,Uppababy_Vista_V2,Joolz_Aer,Bugaboo_Butterfly,Nuna_TRVL,Cybex_Eezy_S_2,Easywalker_Jackey,p1_1,p1_2,p1_3,p1_4,p1_5,p2_1,p2_2,p2_3,p2_4,p2_5,p3_1,p3_2,p3_3,p3_4,p3_5,p4_1,p4_2,p4_3,p4_4,p4_5,p5_1,p5_2,p5_3,p5_4,p5_5,p6_1,p6_2,p6_3,p6_4,p6_5,p7_1,p7_2,p7_3,p7_4,p7_5,p8_1,p8_2,p8_3,p8_4,p8_5,p9_1,p9_2,p9_3,p9_4,p9_5,p10_1,p10_2,p10_3,p10_4,p10_5,p11_1,p11_2,p11_3,p11_4,p11_5,p12_1,p12_2,p12_3,p12_4,p12_5,p13_1,p13_2,p13_3,p13_4,p13_5,p14_1,p14_2,p14_3,p14_4,p14_5,NONE,filter_weight,Age,Pregnant,Gender,CustomerSegment,Income,Children
10161,-1.158469494,-1.651708934,0.886521432,1.753848956,-1.363886335,-0.9666677,-2.047947198,0.705171799,-1.233687761,-0.715171036,0.464327054,1.631431108,2.094523036,1.601715072,0.687071362,0.418214275,-0.074339491,-0.345085927,-0.685860219,0.501589729,0.404596076,0.399893132,0.083678196,-1.389757133,0.405999842,0.310153455,-0.068430061,-0.216965207,-0.430758029,0.503375653,0.095325015,-0.063993428,-0.230882004,-0.303825235,0.306340381,0.196549999,0.078759164,-0.045569659,-0.536079886,1.178396049,0.453073833,0.232594318,-0.900881645,-0.963182556,0.317100272,-0.000772439,-0.049130422,-0.06636159,-0.200835821,0.385400736,0.090673896,-0.042846801,-0.090610508,-0.342617324,0.820224479,0.10761821,-0.121013149,-0.328306681,-0.478522858,0.252304283,0.137766012,0.103264214,0.010308471,-0.50364298,0.244789697,0.17765042,-0.007350769,-0.124472089,-0.290617258,0.168850466,0.042245174,0.025884022,-0.056385838,-0.180593824,0.303829574,0.12768811,0.057496804,-0.110105346,-0.378909142,0.113125329,0.085289459,0.082046121,0.081482018,-0.361942927,-5.248344254,1,2,1,1,1,8,1
10162,0.153468134,-0.500795957,-1.093940077,-1.240147002,0.426432136,-1.525973219,0.18913364,-1.353589833,-1.476597418,-0.255454653,1.007119086,1.969807272,1.73494065,1.965597242,0.319469135,0.169056346,-0.031964725,-0.193552736,-0.263008019,0.395540602,0.255770709,0.253152387,0.058983548,-0.963447245,0.132272675,0.048617753,-0.020081364,-0.058568231,-0.102240832,0.731446795,0.515490538,-0.214793805,-0.439828369,-0.592315159,0.140773966,0.092257771,0.051762227,0.015250221,-0.300044185,0.935448691,0.260147414,0.004301571,-0.572092844,-0.627804832,0.157373679,0.013588595,-0.00969387,-0.030648256,-0.130620148,0.187876049,0.051461109,-0.021964429,-0.033768423,-0.183604306,0.447040136,0.157837859,0.055287762,-0.131334037,-0.52883172,0.137728001,0.073299173,0.051983222,0.015560888,-0.278571283,0.19759724,0.151156677,0.11794978,-0.084854628,-0.381849069,0.099663126,0.009588649,0.004942398,-0.027900234,-0.086293939,0.284948265,0.125049416,0.077507198,-0.108673281,-0.378831598,0.046951818,0.02023236,0.009876349,0.009714771,-0.086775298,-4.785347118,1,2,1,1,1,8,1
10165,-0.587525916,-0.238927812,-0.191846757,0.452719541,1.571057781,0.240399525,-0.581154593,-0.75370846,0.259687443,0.969835053,-0.89550933,-0.905415685,-0.87954968,1.53993889,0.408167051,0.204420858,-0.07119503,-0.235151145,-0.306241735,0.269329859,0.178267521,0.132993231,0.040468274,-0.621058885,0.385266217,0.133103836,-0.018991944,-0.089632809,-0.409745301,0.44253636,0.18285644,-0.119817192,-0.208914985,-0.296660623,0.187072668,0.085509887,0.014062226,-0.039974165,-0.246670616,0.715026357,0.190244047,0.058382295,-0.467219636,-0.496433063,0.216882901,0.014938592,-0.05016262,-0.051034389,-0.130624485,0.281738624,0.131607206,-0.015142998,-0.045337254,-0.352865578,0.413546306,0.128405861,0.02661107,-0.208162314,-0.360400923,0.11771253,0.066961909,0.038796259,-8.85E-05,-0.2233822,0.186348481,0.028623749,0.015534755,-0.086514594,-0.143992391,0.295367386,0.153759241,0.11825283,0.001116804,-0.56849626,0.13763414,0.069188681,-0.022597001,-0.062686476,-0.121539344,0.049667391,0.034344326,0.01608718,0.014388046,-0.114486943,-7.355315993,1,2,1,1,1,8,1
10169,-1.811391516,-2.028991177,0.930686883,-0.146815161,0.350413362,-3.24851741,-2.903075072,-1.825447923,-2.4944681,2.658938799,3.73136074,1.381063862,3.834883817,1.571358896,0.515118154,0.380987411,0.216885161,-0.080606979,-1.032383748,0.650919671,0.604816961,0.600554056,0.543493279,-2.399783967,0.251030989,0.164932845,0.0371022,-0.014091179,-0.438974855,1.256158972,1.057166381,-0.327858988,-0.948994361,-1.036472004,0.764023665,0.568174087,0.347306285,-0.412993376,-1.266510662,1.664352955,0.816289255,-0.020673439,-0.993062019,-1.466906753,0.326128781,0.021241877,-0.082251892,-0.083552034,-0.181566733,0.777060197,0.094078435,-0.213739046,-0.32697581,-0.330423775,1.897715934,0.674102122,-0.250038859,-0.968559247,-1.35321995,0.666816551,0.032205922,-0.036176839,-0.060308063,-0.602537571,0.688914534,0.602197253,0.562400565,0.107310142,-1.960822495,0.393621286,0.091105854,0.010245671,-0.229539084,-0.265433726,0.784954573,0.261687674,0.20900429,0.062695678,-1.318342215,0.35886011,0.336591053,0.271223456,0.257763849,-1.224438468,3.282159051,1,2,1,1,1,8,1
10171,0.297551115,1.939041608,0.330971455,-0.278761454,0.624027831,0.454120794,-0.881822414,-0.462761841,0.371618805,-1.090169492,0.63752883,-1.107936438,-0.299770618,-0.533638181,0.733833291,0.365815751,-0.251135474,-0.368502199,-0.480011369,0.28806777,0.244192241,0.167515695,0.022569663,-0.722345369,0.233750556,0.079324017,0.036490136,0.011719334,-0.361284043,0.428713964,0.271480594,-0.042004314,-0.243436526,-0.414753718,0.126331481,0.048460746,0.02058249,0.001883458,-0.197258176,0.554748438,0.032319576,-0.058048804,-0.241832811,-0.2871864,0.289750526,0.026885022,-0.071374821,-0.078662499,-0.166598228,0.174879287,0.132331804,0.058212121,-0.023413394,-0.342009818,0.432858133,0.109873205,0.051400333,-0.221134531,-0.372997139,0.109408194,0.078805041,0.035077232,-0.070482707,-0.152807759,0.133322034,0.05679904,0.040222523,-0.09890129,-0.131442308,0.261211649,0.106077138,0.094306854,-0.066081134,-0.395514508,0.268112617,0.144865472,0.012322964,-0.07438793,-0.350913124,0.146068892,0.10795312,0.051362154,0.031160298,-0.336544464,-7.049725581,1,2,1,1,1,8,1
10172,-0.686935469,-0.195940966,-0.809997066,-1.114408558,1.975801482,-1.144739603,1.216670519,0.521775453,0.106339266,1.192478489,-0.604718773,0.614630121,-0.879807619,-0.191147278,0.18224739,0.075138372,-0.001768507,-0.080124515,-0.175492739,0.244896326,0.144123702,0.118221313,-0.036386971,-0.47085437,0.155342991,0.028611869,-0.037318425,-0.054904685,-0.09173175,0.602315612,0.21210044,-0.183684513,-0.280611509,-0.35012003,0.138402127,0.012999579,-0.011113299,-0.038191208,-0.1020972,0.390113258,0.078292847,-0.003425814,-0.210054134,-0.254926158,0.366251792,-0.018690601,-0.083145062,-0.088617288,-0.17579884,0.096403893,0.044605751,-0.017541572,-0.035620721,-0.087847351,0.606085271,0.204088924,0.081668192,-0.226964505,-0.664877882,0.115222441,0.075474431,0.038243912,0.009314194,-0.238254978,0.249983732,0.072559555,0.031205172,-0.121292227,-0.232456232,0.214152918,0.138395874,0.117446236,-0.01546393,-0.454531097,0.366786968,0.188237704,0.035218672,-0.126098438,-0.464144905,0.299679766,0.104342915,-0.087759138,-0.08995348,-0.226310063,-6.309580592,1,2,1,1,1,8,1
10175,-1.066742896,0.625216877,-1.268082164,0.825479264,1.525210732,0.4579954,2.209454776,-0.513244132,0.891286358,-0.926799619,-1.452419617,-0.339826795,-0.579057725,-0.388470459,0.134148694,0.021264067,-0.023549225,-0.048245623,-0.083617913,0.106804751,0.090452882,0.070359439,-0.037688205,-0.229928866,0.284824796,0.051543813,-0.025023072,-0.055943213,-0.255402324,1.039023461,0.115410434,-0.179228068,-0.442692494,-0.532513332,0.046103617,0.017542296,0.016141045,0.01130002,-0.091086978,0.241483979,-0.001009399,-0.027674107,-0.094154263,-0.118646211,0.090779134,0.024588567,-0.014094399,-0.022698418,-0.078574885,0.147310001,0.097718342,0.043851836,0.016473885,-0.305354064,0.129314869,0.007501357,-0.004061256,-0.04934679,-0.08340818,0.084281865,0.04929069,0.01943203,-0.005513218,-0.147491367,0.072164131,0.016175968,0.005662856,-0.038184891,-0.055818064,0.138851167,0.073567127,0.031718604,-0.038830916,-0.205305983,0.162994581,0.048205929,0.000444619,-0.059754515,-0.151890614,0.163767312,0.10852668,-0.045036313,-0.048541235,-0.178716444,-6.718478634,1,2,1,1,1,8,1
10177,-0.211668218,1.141769957,-1.806985542,-1.355685863,1.582933682,0.82309822,1.407794021,1.15902915,2.01101483,0.233211675,-1.631422246,-1.479004665,0.268852371,-2.142937372,0.179962486,0.023405374,-0.028117863,-0.077727839,-0.097522157,0.173980255,0.100284712,0.057095083,-0.082854044,-0.248506005,0.3467026,0.029441406,-0.055026034,-0.066129874,-0.254988098,0.77811722,0.078490612,-0.204474746,-0.311903406,-0.340229679,0.117413881,0.003353186,-0.007719831,-0.014820134,-0.098227102,0.348818439,-0.047804322,-0.063157444,-0.100004444,-0.137852229,0.329813323,-0.029726697,-0.080613225,-0.084008982,-0.135464419,0.095835459,0.05490261,0.007965653,-0.020419541,-0.138284181,0.119121201,0.044137428,0.032761567,-0.005699352,-0.190320844,0.080847436,0.021449899,-0.007012453,-0.028219962,-0.06706492,0.177998418,0.03161708,0.017083695,-0.084299343,-0.14239985,0.31930293,0.178118861,0.087214021,-0.010008774,-0.574627038,0.176967757,0.087072761,-0.015388149,-0.078423009,-0.170229359,0.152758465,0.024709082,-0.023208269,-0.025847303,-0.128411975,-6.821469202,1,2,1,1,1,8,1
10181,1.124171823,2.693934263,-1.54804777,0.574797869,1.590276587,-0.607975073,0.129714681,-0.254244963,1.545071249,-0.197053527,0.149001513,-1.93372957,-1.048512921,-2.21740416,0.236478778,0.03212692,-0.053276257,-0.098350448,-0.116978993,0.104614197,0.07529288,0.05394416,-0.042355467,-0.191495769,0.194659095,0.053101676,-0.00806428,-0.018969128,-0.220727363,0.530518138,0.061205471,-0.104816848,-0.229584388,-0.257322373,0.05497457,0.006577046,-0.003205652,-0.008444517,-0.049901448,0.413939708,0.004144679,-0.025236652,-0.176649793,-0.216197943,0.146872404,0.043070454,-0.043897558,-0.061262872,-0.084782429,0.131913407,0.069317876,0.046909872,0.01458241,-0.262723564,0.296854942,0.126061706,0.110821324,-0.214592838,-0.319145134,0.072062052,0.031366834,0.00355019,-0.013653503,-0.093325573,0.062158521,0.011381791,0.00794683,-0.027980492,-0.05350665,0.403636892,0.129804268,0.050108698,-0.067070339,-0.51647952,0.097414801,0.053720219,0.023009906,-0.050245769,-0.123899157,0.087245193,0.062501934,0.006229321,0.005041595,-0.161018043,-6.405992081,1,2,1,1,1,8,1
10182,1.331448822,1.973902951,-0.918671706,0.595084069,-0.215343789,-0.281976013,-0.817736917,-0.194004877,1.708723252,-1.441027171,-0.991964255,-0.048072875,-0.845735048,0.145373558,0.689369636,0.286522956,-0.127552676,-0.384731726,-0.46360819,0.348433333,0.267746683,0.206624454,-0.099754382,-0.723050087,0.254862818,0.096590481,0.027565864,-0.065623717,-0.313395446,0.746584575,0.067723284,-0.132025641,-0.312589661,-0.369692556,0.075955317,0.030530853,0.018585487,-0.003666152,-0.121405505,0.723876173,0.002730146,-0.092418013,-0.2905815,-0.343606805,0.16994382,0.022102905,-0.055354148,-0.062204453,-0.074488124,0.159848351,0.134170981,0.074517359,0.016117428,-0.384654119,0.138596303,0.011467736,0.000806987,-0.057654793,-0.093216234,0.082426274,0.062727264,0.02046419,-0.027429137,-0.138188591,0.098544911,0.037733124,0.033859488,-0.062969491,-0.107168031,0.133376809,0.023952315,0.01769972,-0.029711518,-0.145317326,0.14986451,0.077770441,0.011068246,-0.045434357,-0.193268839,0.02482758,0.008957055,0.002053959,0.001925984,-0.037764578,-7.536713877,1,2,1,1,1,8,1
10183,-1.965940258,-1.685108582,-0.199178872,0.19793291,1.13671442,-2.859651342,-3.044895581,-1.696243202,-1.804197756,0.582499978,2.621002486,2.303535388,3.75078156,2.662748851,0.507968981,0.354278553,-0.035850989,-0.265525881,-0.560870664,0.508358707,0.376297411,0.363926425,0.277997251,-1.526579793,0.481267159,0.200731144,0.144839924,-0.1165368,-0.710301427,1.205026971,0.873803835,-0.19433851,-0.905077349,-0.979414946,0.437618422,0.354748486,0.201958925,-0.259776008,-0.734549825,1.513107059,0.706160712,0.000661234,-1.00688657,-1.213042436,0.414419336,0.043639875,-0.113233186,-0.125659624,-0.219166401,0.592377811,0.03221376,-0.156148877,-0.210265723,-0.25817697,1.349165132,0.170514395,-0.197235612,-0.557302472,-0.765141443,0.321984389,0.086259156,-0.027248625,-0.077571004,-0.303423915,0.240664427,0.140117659,0.121740003,-0.097789818,-0.404732272,0.096804063,0.048905327,0.024378276,-0.056776658,-0.113311008,0.473563694,0.056775196,-0.009591954,-0.17267491,-0.348072027,0.18746245,0.180211173,0.144886407,0.143375294,-0.655935324,-0.508912974,1,2,1,1,1,8,1
10189,1.005760091,3.883616631,-1.549677734,1.897567758,2.156393641,1.955485853,0.163987562,0.406751141,0.733736883,-1.869703602,-1.963440495,-2.090695708,-1.698591353,-3.031190668,0.344755888,0.006657685,-0.082793983,-0.128553634,-0.140065957,0.167856603,0.139608319,0.081447044,-0.089497511,-0.299414456,0.306625602,0.095731573,0.033806141,-0.016579947,-0.419583368,0.54863635,0.021961634,-0.039981806,-0.230878554,-0.299737624,0.09091013,-0.004581795,-0.007065088,-0.011149975,-0.068113273,0.189853959,-0.010252161,-0.017960288,-0.059682905,-0.101958605,0.070101967,0.03191291,-0.008862803,-0.040403934,-0.052748141,0.240705583,0.154320559,0.053891278,-0.054880327,-0.394037092,0.05414958,0.021103443,0.020288902,-0.034831329,-0.060710596,0.063674971,0.024809982,-0.001875158,-0.038475395,-0.048134401,0.140978245,0.0091211,-0.006637776,-0.065563214,-0.077898356,0.335158324,0.19569953,0.111368324,0.029398505,-0.671624683,0.070522215,0.051229519,0.013739604,-0.016149326,-0.119342012,0.116567194,0.04207791,0.002377249,-0.012851898,-0.148170454,-7.167702068,1,2,1,2,3,6,2
10190,-1.549721749,-1.317949283,0.493495788,0.504988463,0.84126854,-3.69094093,-3.082071816,-1.192668067,-1.970771989,0.93220564,2.085646111,1.869676762,3.115611498,2.961231033,0.554493579,0.48660565,0.320281799,-0.276320057,-1.085060971,0.76749803,0.631200127,0.623960438,0.527874813,-2.550533407,0.182298723,0.11296505,0.072199593,-0.0635376,-0.303925767,1.320015663,1.096372745,-0.315159704,-1.024963332,-1.076265371,0.683009602,0.627617931,0.477877382,-0.348922913,-1.439582003,1.545585244,0.842522994,0.189413273,-1.018577181,-1.55894433,0.355026176,0.085240807,-0.115353671,-0.12468773,-0.200225582,0.650096888,0.205024372,-0.121162107,-0.352960316,-0.380998838,1.715163312,0.506049719,-0.244859009,-0.866347378,-1.110006644,0.716437656,-0.028297665,-0.117586445,-0.162718854,-0.407834691,0.823707758,0.775730634,0.714263011,-0.336866614,-1.976834789,0.401666365,0.094105191,0.035004191,-0.258009285,-0.272766463,0.907283228,0.170101826,0.152082842,-0.094861281,-1.134606615,0.3664873,0.363959362,0.32267882,0.280033505,-1.333158987,5.071777129,1,3,2,2,2,4,1
10195,-1.580011871,-1.43921421,2.377098167,2.044203242,-0.315094153,-2.702051802,-3.143900415,-1.178811866,-1.748628933,0.650443743,1.366920284,1.08814517,3.64737421,0.933528435,0.677654671,0.501975822,0.206090781,-0.280870827,-1.104850447,0.682941115,0.542416746,0.539262854,0.469188359,-2.233809074,0.421245728,0.355168964,0.222091509,0.04273124,-1.041237442,1.574927268,0.835751364,-0.300435947,-1.018281996,-1.091960689,0.84909915,0.701980633,0.382809321,-0.395347958,-1.538541145,1.761510602,0.805895058,0.204303008,-1.260479867,-1.511228802,0.412378283,0.073420698,-0.090674098,-0.122618554,-0.27250633,0.995181528,0.180463331,-0.222174898,-0.471357499,-0.482112461,1.456134643,0.621082554,-0.259802305,-0.819226604,-0.998188288,0.636885557,0.076706937,-0.041017613,-0.135220455,-0.537354426,0.40223488,0.38556932,0.281811103,-0.215956565,-0.853658738,0.390262496,0.128713685,0.059030499,-0.275253746,-0.302752933,0.590871093,0.177096984,0.137839297,-0.095307557,-0.810499817,0.314547204,0.308957445,0.271249792,0.234747094,-1.129501535,2.723007623,1,2,2,2,2,4,1
10206,0.830019082,-1.457207491,0.426102817,-0.375795427,-0.823153706,-2.077019278,-1.577509986,0.038475845,-1.582717843,0.064213354,1.576012866,1.567674819,2.179867675,1.211037273,0.821623303,0.634067251,-0.160865407,-0.581294644,-0.713530504,0.493273418,0.338348408,0.301130859,0.012222709,-1.144975395,0.324063955,0.131560441,-0.056870875,-0.137176834,-0.261576687,0.443601961,0.331843128,-0.111186292,-0.265532993,-0.398725805,0.301146209,0.253088642,0.107018927,-0.00316028,-0.658093499,1.085822757,0.224089036,-0.056314517,-0.57416202,-0.679435256,0.587276077,-0.066771563,-0.135487459,-0.145156066,-0.239860989,0.325769899,0.055964279,-0.028201144,-0.065079714,-0.288453321,0.75935105,0.178327225,0.025726285,-0.242102951,-0.721301609,0.230705754,0.073209342,0.007134118,-0.049580855,-0.261468359,0.262937192,0.061033734,0.019700592,-0.072646631,-0.271024886,0.25691722,0.141191916,0.097552457,-0.0306865,-0.464975094,0.382616387,0.125075686,0.07437205,-0.13552464,-0.446539483,0.04314281,0.019102668,0.00083637,0.000683021,-0.063764869,-5.263634905,1,2,1,1,2,4,1
10213,-1.986014203,-2.834438255,1.8022127,-0.327254297,-0.337901171,-2.392875959,-2.606407483,-2.709345071,-2.332697106,3.439528659,2.35113767,3.320086686,2.225988319,2.387979509,0.916609512,0.730189345,-0.232077853,-0.423004171,-0.991716832,0.571827294,0.502663963,0.500598022,0.156671287,-1.731760566,0.632969803,0.291541779,-0.047721074,-0.213334098,-0.663456411,1.082833285,0.865574601,-0.410728998,-0.682341606,-0.855337282,0.663999904,0.610204959,0.2031894,-0.374557602,-1.102836661,2.409051381,0.560971948,0.03305531,-1.464334448,-1.538744191,0.805607387,-0.10045111,-0.166142825,-0.169130292,-0.369883159,0.696280527,-0.009155092,-0.140866393,-0.222629714,-0.323629328,2.02327568,0.529964172,-0.469090596,-0.858730262,-1.225418995,0.48756883,0.17934349,-0.092703849,-0.180603437,-0.393605034,0.463173147,0.360468225,0.273238676,-0.106188978,-0.99069107,0.153336394,0.019160175,0.01212384,-0.062374011,-0.122246398,0.543086944,0.06670599,0.019978348,-0.211093695,-0.418677587,0.110734558,0.109789764,0.103607259,0.10350425,-0.427635832,-4.080141982,1,3,1,1,1,9,1
10219,2.41219884,4.278967175,-2.929099836,-1.242913054,1.246275124,2.355419588,3.764766493,1.676744129,1.554935601,-2.477397102,-3.009191851,-1.838974236,-2.353860814,-3.43787006,0.167854113,-0.020040052,-0.033999004,-0.056117537,-0.057697519,0.06136399,0.032771556,-0.006610415,-0.036895771,-0.050629361,0.186453941,0.021667982,-0.022107386,-0.031803523,-0.154211014,0.574079339,0.077574334,-0.127558086,-0.214769168,-0.309326419,0.048305128,-0.006456098,-0.008204074,-0.008529588,-0.025115368,0.039038323,-0.006791295,-0.007547775,-0.009391647,-0.015307606,0.057706275,0.012773293,0.008093705,-0.004065784,-0.07450749,0.141085627,0.125537609,0.091854329,0.080953223,-0.439430789,0.021275432,0.016734462,0.015503707,-0.001755878,-0.051757724,0.035691675,0.029681616,0.018081523,-0.017078461,-0.066376354,0.093745371,0.00067881,0.000538702,-0.045006183,-0.049956701,0.19684527,0.122646522,0.080598188,0.053452326,-0.453542307,0.158851489,0.113616024,-0.008653282,-0.072699167,-0.191115064,0.119073311,0.008560021,-0.039872655,-0.040120245,-0.047640432,-9.060010679,1,3,2,1,2,4,1
10220,-1.350823331,-1.777366031,1.598380258,1.810633851,0.211977649,-2.780068387,-2.624610196,-1.234138871,-1.840709322,2.006944123,3.698609716,0.730115903,1.174765764,0.376288874,0.571573307,0.428308749,0.086804205,-0.247277598,-0.839408662,0.451856144,0.381461352,0.375450535,0.299606103,-1.508374133,0.168880859,0.131381408,0.01568892,-0.053084775,-0.262866412,0.735731666,0.348679451,-0.177423308,-0.439001459,-0.46798635,0.646029559,0.444654038,0.247692211,-0.164597627,-1.173778181,1.63414807,0.643539222,0.041436934,-1.03942671,-1.279697516,0.381812054,0.00067066,-0.08142333,-0.10208318,-0.198976203,0.738675386,0.189974593,-0.236784552,-0.333870388,-0.357995039,1.457289924,0.372407913,-0.238649813,-0.592634784,-0.998413239,0.441044743,0.027267051,-0.029434601,-0.108057469,-0.330819724,0.30327837,0.26601745,0.192842729,-0.201254272,-0.560884277,0.49471466,0.048551147,-0.014714483,-0.198139692,-0.330411632,0.326279111,0.176609163,0.137510092,-0.029181066,-0.611217301,0.328847236,0.281388517,0.231976398,0.216759771,-1.058971922,1.278398344,1,3,1,1,3,4,2
10231,-1.073338584,-2.711743026,2.555479384,1.48216152,-1.486210169,-2.169230056,-2.541660852,-2.481577239,-2.545183217,1.312142627,2.873162573,2.14287486,2.138920967,2.504201211,1.589577305,0.986081689,-0.296915794,-0.802239029,-1.47650417,0.749175488,0.60609117,0.581813347,0.409953528,-2.347033532,0.46719701,0.277401012,0.062658919,-0.262515453,-0.544741488,0.992242556,0.698692854,-0.149548522,-0.593347957,-0.948038932,0.541761661,0.458082427,0.223902269,-0.089571455,-1.134174901,3.184324418,0.611711919,0.16430136,-1.95777991,-2.002557787,0.639513135,-0.041812236,-0.139314524,-0.14060098,-0.317785395,0.953859257,0.114598532,-0.201163124,-0.325604622,-0.541690042,2.08026663,0.574952657,-0.399915866,-0.816246745,-1.439056677,0.402744133,0.206421908,0.052830938,-0.101712469,-0.56028451,0.496027425,0.234794093,0.109045983,-0.210292763,-0.629574737,0.287868491,0.061515407,0.051514954,-0.118234165,-0.282664687,0.821323421,0.131169469,-0.029056125,-0.337734713,-0.585702052,0.071640028,0.055879947,0.050391258,0.050239158,-0.228150392,-5.623206131,1,2,2,1,3,5,1
10237,-0.990437812,-0.39141169,-0.779888952,1.482996581,1.763431983,-1.94636508,-1.860053565,1.181553368,1.146252415,-0.769060235,0.016863043,0.245025331,0.371508739,0.529585875,0.422280645,0.185322685,0.016263593,-0.18483111,-0.439035813,0.311290214,0.221838895,0.185072807,0.092699852,-0.810901768,0.162707647,0.083574042,0.045852613,0.001618893,-0.293753196,0.394955653,0.172261134,-0.030222147,-0.251893446,-0.285101194,0.327724147,0.147772791,0.111071903,0.032303434,-0.618872275,0.627748081,0.110818076,-0.0779065,-0.231017621,-0.429642035,0.22093655,0.162120349,-0.063571496,-0.124859339,-0.194626064,0.218100577,0.076483232,-0.000432058,-0.077073806,-0.217077944,0.407050869,0.015759773,-0.017334239,-0.128793442,-0.276682961,0.145410149,0.0342918,0.002607083,-0.021111086,-0.161197945,0.323155622,0.190045899,0.129786957,-0.243839707,-0.399148771,0.471655691,0.186206812,0.141872099,-0.249717027,-0.550017575,0.313179379,0.135441873,0.099410429,-0.068939854,-0.479091826,0.088309488,0.048480249,0.002664948,0.001986873,-0.141441557,-1.201053252,1,2,1,2,3,6,1
10239,-1.050909316,0.174414223,2.051409051,1.710848462,-0.014320021,-1.335426846,-1.548830867,-0.034303194,-0.820770584,0.512850051,-0.421660899,0.413554024,1.075169661,-0.712023745,0.578341052,0.340179618,-0.041223683,-0.367978465,-0.509318522,0.299425616,0.278787072,0.268643815,0.086876492,-0.933732996,0.224363879,0.128674758,-0.000179067,-0.058321154,-0.294538416,0.639837915,0.155591757,-0.123955127,-0.313853116,-0.357621429,0.278438728,0.106397456,0.070309965,-0.029765906,-0.425380243,1.247603739,0.137819295,-0.084157229,-0.59564184,-0.705623964,0.284520152,-0.007301009,-0.063140628,-0.066784951,-0.147293563,0.233247651,0.094178071,-0.018653428,-0.038534385,-0.270237908,0.510443907,0.111481086,0.02220613,-0.189169959,-0.454961165,0.115108194,0.067532355,0.042226039,-0.039581113,-0.185285475,0.1371597,0.031493664,0.006753151,-0.065507931,-0.109898584,0.263000093,0.157127572,0.100063454,0.025000766,-0.545191886,0.19491999,0.09316442,0.051990066,-0.056503305,-0.283571171,0.116306502,0.094137088,0.086662138,0.07734075,-0.374446479,-5.756243643,1,3,2,1,3,6,1
10242,-0.606779724,-0.702249923,-0.540880685,-0.386147213,0.809395438,0.17340007,0.637515009,-0.886117172,-0.955086152,0.652009316,0.77917513,0.831531911,0.915722127,-0.72148813,0.340336414,0.061854133,-0.047529234,-0.085294691,-0.269366622,0.271642046,0.187463083,0.152909976,0.02038869,-0.632403794,0.204200062,0.136776841,0.009828276,-0.076361334,-0.274443846,0.603390571,0.431366113,-0.162579036,-0.368067066,-0.504110582,0.063398911,0.01635035,0.008445036,-0.007871909,-0.080322388,0.26008824,0.080998133,0.030953738,-0.138861143,-0.233178968,0.196182284,-0.003663149,-0.034095335,-0.036181961,-0.122241839,0.168743166,0.050422783,0.008764427,-0.030526651,-0.197403725,0.443411524,0.125171602,0.044761218,-0.169974867,-0.443369477,0.137295412,0.099368106,0.025055192,-0.032116574,-0.229602135,0.194076682,0.096760573,0.080516387,-0.081120785,-0.290232858,0.200225136,0.021967821,0.007476476,-0.058276374,-0.171393058,0.291889624,0.092614395,0.052266464,-0.115490496,-0.321279987,0.075365812,0.065421611,0.022839744,0.020238834,-0.183866,-5.903079895,1,2,1,1,4,9,2
10243,-1.448183055,-1.619986887,1.682105308,1.327905288,0.630715149,-1.915497183,-2.200912127,-1.814125761,-1.682931578,1.995563828,0.389175707,1.609177148,1.624013162,1.422981001,0.762924411,0.449059136,-0.163974784,-0.392503537,-0.655505227,0.266117634,0.227461938,0.218217854,0.115991557,-0.827788983,0.318363112,0.127209372,-0.077456153,-0.130644185,-0.237472146,0.914692607,0.482501673,-0.263835726,-0.477652348,-0.655706207,0.42534998,0.351191498,0.094658877,-0.055039763,-0.816160592,1.416494668,0.402261959,0.038287803,-0.911499395,-0.945545034,0.364689907,-0.017984935,-0.093923466,-0.094134926,-0.15864658,0.524987007,0.188581979,-0.101341636,-0.169898704,-0.442328645,0.836044115,0.225082264,-0.079434691,-0.305086867,-0.676604821,0.109352682,0.056841181,0.010691502,-0.033800229,-0.143085137,0.192459456,0.080457259,0.011044656,-0.088010201,-0.195951168,0.277449828,0.123362134,0.078243785,-0.036655953,-0.442399794,0.201808541,0.056133848,-0.024574729,-0.083609579,-0.149758081,0.103481059,0.087315283,0.065274516,0.065138176,-0.321209035,-6.049177154,1,2,2,1,3,8,1
